experiment,query,rank,score,chunk_doc,chunk_text_snippet
recursive_128_ov8,9. When is IOCL allowed to process data without additional consent?,2,0.7403883934020996,Indian Oil Priivacy policy.pdf,"will process such Information fairly and lawfully for the purpose it is collected . Most comm only, IOCL will use the Information in the following circumstances: (a) Where IOCL need s to perform the obligations it has promised the Data Subject , such as to provide a service or product to the Data Su"
recursive_128_ov8,9. When is IOCL allowed to process data without additional consent?,3,0.7194607257843018,Indian Oil Priivacy policy.pdf,"or its Agents. Indian Oil Corporation Limited 17. WITHDRAWAL OF CONSENT Data Subject may at any time revoke or withdraw Data Subject’s consent to provide Information to IOCL by contacting the Grievance Officer whose details are provided at the end of the Policy. However, such action may render it di"
recursive_128_ov8,10. Under what circumstances will IOCL share personal information with third parties?,1,0.7634575366973877,Indian Oil Priivacy policy.pdf,"to inform the Data Subject on how IOCL collects, processes, stores , and use s personal information that a Data Subject provides to IOCL either directly or indirectly . This Privacy Policy also covers IOCL’s treatment of any personal information that Third Parties share with IOCL . 6. HOW IOCL COLLE"
recursive_128_ov8,10. Under what circumstances will IOCL share personal information with third parties?,2,0.7335519194602966,Indian Oil Priivacy policy.pdf,"such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of"
recursive_128_ov8,10. Under what circumstances will IOCL share personal information with third parties?,3,0.7226879596710205,Indian Oil Priivacy policy.pdf,"it, unless IOCL reasonably consider s that it need s to use it for another reason and that reason is compatible with the original purpose. 10. CONSENT Data Subject agrees that IOCL does not need any additional or further consent from him/her to use the Data Subject ’s Information in accordance with "
recursive_128_ov8,11. Does IOCL disclose information to government agencies? When?,1,0.6415417194366455,Indian Oil Priivacy policy.pdf,"will process such Information fairly and lawfully for the purpose it is collected . Most comm only, IOCL will use the Information in the following circumstances: (a) Where IOCL need s to perform the obligations it has promised the Data Subject , such as to provide a service or product to the Data Su"
recursive_128_ov8,11. Does IOCL disclose information to government agencies? When?,2,0.6335030794143677,Indian Oil Priivacy policy.pdf,"accounting, business or reporting obligation s if the Data Subject fails to provide certain Information when requested by IOCL . IOCL shall not be held liable in any manner whatsoever if IOCL is unable to perform its services or if there is a deficiency in IOCL’s services to the Data Subject due to "
recursive_128_ov8,11. Does IOCL disclose information to government agencies? When?,3,0.6265556812286377,Indian Oil Priivacy policy.pdf,"AND RETAINS DATA SUBJECT ’S INFORMATION Details about the primary entity which handles and retains the Information is provided below: Indian Oil Corporation Limited having its registered office at: IndianOil Bhavan G-9, Ali Yavar Jung Marg Bandra [East] Mumbai – 400051 India 16. REVIEW OF INFORMATIO"
recursive_128_ov8,12. How does IOCL treat statistical information shared with third parties?,1,0.761623740196228,Indian Oil Priivacy policy.pdf,"to inform the Data Subject on how IOCL collects, processes, stores , and use s personal information that a Data Subject provides to IOCL either directly or indirectly . This Privacy Policy also covers IOCL’s treatment of any personal information that Third Parties share with IOCL . 6. HOW IOCL COLLE"
recursive_128_ov8,12. How does IOCL treat statistical information shared with third parties?,2,0.6988609433174133,Indian Oil Priivacy policy.pdf,"will process such Information fairly and lawfully for the purpose it is collected . Most comm only, IOCL will use the Information in the following circumstances: (a) Where IOCL need s to perform the obligations it has promised the Data Subject , such as to provide a service or product to the Data Su"
recursive_128_ov8,12. How does IOCL treat statistical information shared with third parties?,3,0.6852908730506897,Indian Oil Priivacy policy.pdf,"it, unless IOCL reasonably consider s that it need s to use it for another reason and that reason is compatible with the original purpose. 10. CONSENT Data Subject agrees that IOCL does not need any additional or further consent from him/her to use the Data Subject ’s Information in accordance with "
recursive_128_ov8,"13. Does IOCL transfer personal information outside India? If yes, under what conditions?",1,0.7638619542121887,Indian Oil Priivacy policy.pdf,"protection to the Information as is adhered to by IOCL . In addition to this, IOCL may disclose the Information where it is required to do so by law or to Governmental Agencies. Indian Oil Corporation Limited 12. TRANSFER OF INFORMATION OUTSIDE INDIA Unless stated otherwise, IOCL store s and process"
recursive_128_ov8,"13. Does IOCL transfer personal information outside India? If yes, under what conditions?",2,0.6639163494110107,Indian Oil Priivacy policy.pdf,"AND RETAINS DATA SUBJECT ’S INFORMATION Details about the primary entity which handles and retains the Information is provided below: Indian Oil Corporation Limited having its registered office at: IndianOil Bhavan G-9, Ali Yavar Jung Marg Bandra [East] Mumbai – 400051 India 16. REVIEW OF INFORMATIO"
recursive_128_ov8,"13. Does IOCL transfer personal information outside India? If yes, under what conditions?",3,0.660336434841156,Indian Oil Priivacy policy.pdf,"IOCL, where IOCL is the principal and the other individual or entity is the agent, shall hereinafter be referred to as an ""Agent"" . For instance, IOCL’s distributors, dealers, CFA, contractors, etc. shall be considered Agents. Data Subject: All individuals whose personal information is either collec"
recursive_128_ov8,14. What safeguards are described for cross-border transfers (if any)?,1,0.3218214511871338,Indian Oil Priivacy policy.pdf,"protection to the Information as is adhered to by IOCL . In addition to this, IOCL may disclose the Information where it is required to do so by law or to Governmental Agencies. Indian Oil Corporation Limited 12. TRANSFER OF INFORMATION OUTSIDE INDIA Unless stated otherwise, IOCL store s and process"
recursive_128_ov8,14. What safeguards are described for cross-border transfers (if any)?,2,0.24293383955955505,Indian Oil Priivacy policy.pdf,"implement s and maintain ‘Reasonable Security Practices and Procedures’ as stated in the Indian Information Technology Act, 2000 and the Informat ion Technology [Reasonable Security Practices and Procedures and Sensitive Personal Data or Information] Rules, 2011, while processing, collecting, storin"
recursive_128_ov8,14. What safeguards are described for cross-border transfers (if any)?,3,0.22340236604213715,Indian Oil Priivacy policy.pdf,"such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of"
recursive_128_ov8,15. How can a Data Subject give or withdraw consent?,1,0.6052180528640747,Indian Oil Priivacy policy.pdf,"or its Agents. Indian Oil Corporation Limited 17. WITHDRAWAL OF CONSENT Data Subject may at any time revoke or withdraw Data Subject’s consent to provide Information to IOCL by contacting the Grievance Officer whose details are provided at the end of the Policy. However, such action may render it di"
